,nProcessors,nSimulations,nFPT,walltime,MFPT,timer,k,tstar
11482,1,139,100,2753953.803854608,45395.909210427824,50000,1.0967139822505804e-05,3104.0031030062064
11483,100,139,100,200076.00007500016,45395.909210427824,50000,1.0967139822505804e-05,3104.0031030062064
11484,1,132,100,2020407.4203078405,51384.36344487767,50000,6.719401997228234e-06,21217.021216042434
11485,100,132,100,200146.0001450003,51384.36344487767,50000,6.719401997228234e-06,21217.021216042434
11486,1,146,100,2863327.5632281266,62821.653090847554,50000,7.291594590137635e-06,2575.0025740051483
11487,100,146,100,166194.01619303238,62821.653090847554,50000,7.291594590137635e-06,2575.0025740051483
11488,1,144,100,2637175.4370758743,46954.905474727755,50000,1.0668397012682007e-05,247.000246000492
11489,100,144,100,150269.00026800053,46954.905474727755,50000,1.0668397012682007e-05,247.000246000492
11490,1,155,100,3401969.651870304,65446.74215228999,50000,8.157483473457543e-06,293.000292000584
11491,100,155,100,200177.00017600035,65446.74215228999,50000,8.157483473457543e-06,293.000292000584
11492,1,132,100,2278124.6780253556,34123.622346363714,50000,1.4374312209100366e-05,1377.001376002752
11493,100,132,100,150370.00036900074,34123.622346363714,50000,1.4374312209100366e-05,1377.001376002752
11494,1,141,100,2684927.6348282695,52764.211217618584,50000,8.622817897792237e-06,413.00041200082404
11495,100,141,100,191593.04159208317,52764.211217618584,50000,8.622817897792237e-06,413.00041200082404
11496,1,132,100,2130845.5307460614,40293.40369705044,50000,1.0038007166063673e-05,373.00037200074405
11497,100,132,100,203653.00365200732,40293.40369705044,50000,1.0038007166063673e-05,373.00037200074405
11498,1,148,100,3099046.698947398,53212.00346373095,50000,1.0049557269364856e-05,426.00042500085004
11499,100,148,100,200050.0000490001,53212.00346373095,50000,1.0049557269364856e-05,426.00042500085004
11500,1,153,100,3591348.9412498823,48687.77837376658,50000,1.373811113929046e-05,221.00022000044
11501,100,153,100,213912.0139110278,48687.77837376658,50000,1.373811113929046e-05,221.00022000044
11502,1,136,100,2590200.790101581,39789.37339888664,50000,1.276073553595799e-05,509.00050800101604
11503,100,136,100,146103.0461020922,39789.37339888664,50000,1.276073553595799e-05,509.00050800101604
11504,1,147,100,2917521.567422135,56986.13413811045,50000,8.60894133850396e-06,385.000384000768
11505,100,147,100,200014.000013,56986.13413811045,50000,8.60894133850396e-06,385.000384000768
11506,1,143,100,2569641.419541839,71624.12516731798,50000,5.6043521724763855e-06,17001.017000034
11507,100,143,100,217001.017000034,71624.12516731798,50000,5.6043521724763855e-06,17001.017000034
11508,1,139,100,2528452.5783531573,50046.04007132085,50000,8.807693514473644e-06,5903.005902011804
11509,100,139,100,289499.039498079,50046.04007132085,50000,8.807693514473644e-06,5903.005902011804
11510,1,142,100,2690603.5905041816,53354.53842993233,50000,8.596444458932248e-06,8264.008263016527
11511,100,142,100,204320.00431900864,53354.53842993233,50000,8.596444458932248e-06,8264.008263016527
11512,1,133,100,2423597.7734985473,35352.28828537527,50000,1.4484760170080056e-05,262.000261000522
11513,100,133,100,150084.00008300017,35352.28828537527,50000,1.4484760170080056e-05,262.000261000522
11514,1,149,100,3088960.6388612776,52543.86882511516,50000,1.03373873965825e-05,348.00034700069403
11515,100,149,100,225411.02541005082,52543.86882511516,50000,1.03373873965825e-05,348.00034700069403
11516,1,149,100,3108757.6586583173,57228.17852996188,50000,9.043525476581262e-06,458.000457000914
11517,100,149,100,286141.0361400723,57228.17852996188,50000,9.043525476581262e-06,458.000457000914
11518,1,158,100,3465267.56516813,75236.86661961298,50000,6.886596570901381e-06,11230.011229022459
11519,100,158,100,250037.00003600007,75236.86661961298,50000,6.886596570901381e-06,11230.011229022459
11520,1,131,100,2240281.690182381,39838.333208546435,50000,1.0407783818543105e-05,263.000262000524
11521,100,131,100,108398.00839701679,39838.333208546435,50000,1.0407783818543105e-05,263.000262000524
11522,1,148,100,3069299.669200339,53103.775579886045,50000,1.0020753153844608e-05,19564.019563039128
11523,100,148,100,163826.01382502765,53103.775579886045,50000,1.0020753153844608e-05,19564.019563039128
11524,1,149,100,3253331.8032326065,54649.99258274528,50000,1.0021439557746054e-05,329.00032800065605
11525,100,149,100,150032.00003100006,54649.99258274528,50000,1.0021439557746054e-05,329.00032800065605
11526,1,146,100,3016320.716221432,54717.917152002745,50000,9.250888791462128e-06,414.00041300082603
11527,100,146,100,170941.02094004187,54717.917152002745,50000,9.250888791462128e-06,414.00041300082603
11528,1,141,100,2755626.705527411,44676.46405541494,50000,1.156964947260009e-05,537.0005360010721
11529,100,141,100,150088.00008700017,44676.46405541494,50000,1.156964947260009e-05,537.0005360010721
11530,1,141,100,2545427.4953279905,52918.795401246905,50000,8.339905829626473e-06,3928.0039270078546
11531,100,141,100,150015.00001400002,52918.795401246905,50000,8.339905829626473e-06,3928.0039270078546
11532,1,154,100,3481321.7812225623,60702.022315693524,50000,9.204352494613388e-06,362.000361000722
11533,100,154,100,500014.00001300004,60702.022315693524,50000,9.204352494613388e-06,362.000361000722
11534,1,133,100,2075910.4258108519,38698.60750510767,50000,1.0745670145220022e-05,402.000401000802
11535,100,133,100,158563.00856201712,38698.60750510767,50000,1.0745670145220022e-05,402.000401000802
11536,1,132,100,2351247.7511485023,33787.5702839582,50000,1.5175143494203959e-05,266.00026500053
11537,100,132,100,150032.00003100006,33787.5702839582,50000,1.5175143494203959e-05,266.00026500053
11538,1,142,100,2660950.560851122,51849.16350481805,50000,8.93307089933999e-06,343.00034200068404
11539,100,142,100,232649.0326480653,51849.16350481805,50000,8.93307089933999e-06,343.00034200068404
11540,1,144,100,2831842.6317432635,51757.68011425802,50000,9.521206020690522e-06,326.00032500065004
11541,100,144,100,169809.01980803962,51757.68011425802,50000,9.521206020690522e-06,326.00032500065004
11542,1,131,100,2083646.5335470673,33625.229152164124,50000,1.3354824632914269e-05,311.00031000062
11543,100,131,100,137928.03792707587,33625.229152164124,50000,1.3354824632914269e-05,311.00031000062
11544,1,146,100,2922540.622441245,52835.33780828936,50000,9.60049682640734e-06,15862.015861031723
11545,100,146,100,179110.02910905823,52835.33780828936,50000,9.60049682640734e-06,15862.015861031723
11546,1,144,100,2869310.6692113387,44828.95536259589,50000,1.2269737109772651e-05,17278.017277034556
11547,100,144,100,194861.04486008972,44828.95536259589,50000,1.2269737109772651e-05,17278.017277034556
11548,1,155,100,3357287.6071882145,75859.402507061,50000,6.54690217632259e-06,19195.01919403839
11549,100,155,100,331233.0312320625,75859.402507061,50000,6.54690217632259e-06,19195.01919403839
11550,1,136,100,2547786.7476874953,42884.91233907221,50000,1.0960367725977984e-05,30016.030015060034
11551,100,136,100,130016.03001506004,42884.91233907221,50000,1.0960367725977984e-05,30016.030015060034
11552,1,166,100,4020146.7200474404,68774.1198236055,50000,8.923311635315712e-06,356.00035500071004
11553,100,166,100,258659.00865801732,68774.1198236055,50000,8.923311635315712e-06,356.00035500071004
11554,1,140,100,2715900.715801432,45544.33864673769,50000,1.0928046017963836e-05,10650.010649021298
11555,100,140,100,160650.0106490213,45544.33864673769,50000,1.0928046017963836e-05,10650.010649021298
11556,1,148,100,2910468.510369021,91095.6740431484,50000,4.540427720966966e-06,18706.01870503741
11557,100,148,100,200073.00007200014,91095.6740431484,50000,4.540427720966966e-06,18706.01870503741
11558,1,145,100,2834139.5840401677,45657.253518468446,50000,1.1885386284721761e-05,267.000266000532
11559,100,145,100,181304.0313030626,45657.253518468446,50000,1.1885386284721761e-05,267.000266000532
11560,1,151,100,3075193.52509405,70121.3370635712,50000,6.788117742460789e-06,14837.014836029673
11561,100,151,100,250091.0000900002,70121.3370635712,50000,6.788117742460789e-06,14837.014836029673
11562,1,147,100,3101808.7517095036,48031.08982466839,50000,1.1872400134168267e-05,17720.01771903544
11563,100,147,100,298708.0487070974,48031.08982466839,50000,1.1872400134168267e-05,17720.01771903544
11564,1,136,100,2432179.6320802644,40375.33779605503,50000,1.1769066174514114e-05,282.00028100056204
11565,100,136,100,250082.00008100015,40375.33779605503,50000,1.1769066174514114e-05,282.00028100056204
11566,1,146,100,2958842.6587433177,50301.65426733018,50000,1.0489832142990034e-05,281.00028000056005
11567,100,146,100,150191.00019000037,50301.65426733018,50000,1.0489832142990034e-05,281.00028000056005
11568,1,136,100,2342318.542219084,41284.25328183384,50000,1.1001302143087627e-05,30037.030036060074
11569,100,136,100,199197.0491960984,41284.25328183384,50000,1.1001302143087627e-05,30037.030036060074
11570,1,145,100,2714060.463960928,63047.8704397477,50000,7.000752153247823e-06,8832.008831017663
11571,100,145,100,150072.00007100013,63047.8704397477,50000,7.000752153247823e-06,8832.008831017663
11572,1,148,100,3063838.663739328,47067.73280212527,50000,1.230079821186682e-05,26314.02631305263
11573,100,148,100,300172.00017100037,47067.73280212527,50000,1.230079821186682e-05,26314.02631305263
11574,1,146,100,2968943.6688443376,48524.87354756621,50000,1.1176746503387146e-05,10471.010470020941
11575,100,146,100,200014.000013,48524.87354756621,50000,1.1176746503387146e-05,10471.010470020941
11576,1,137,100,2470206.6201072405,43137.7275852443,50000,1.0756870693858416e-05,477.00047600095206
11577,100,137,100,239205.0392040784,43137.7275852443,50000,1.0756870693858416e-05,477.00047600095206
11578,1,151,100,3243393.693294387,52337.57355990796,50000,1.0945192686579365e-05,8262.008261016523
11579,100,151,100,200048.0000470001,52337.57355990796,50000,1.0945192686579365e-05,8262.008261016523
11580,1,151,100,3018124.4680249365,62703.32862413307,50000,7.906880937037891e-06,3263.0032620065244
11581,100,151,100,275888.0258870518,62703.32862413307,50000,7.906880937037891e-06,3263.0032620065244
11582,1,141,100,2559225.5091260187,47071.03038953021,50000,1.0054466329613356e-05,9096.009095018191
11583,100,141,100,250119.00011800023,47071.03038953021,50000,1.0054466329613356e-05,9096.009095018191
11584,1,148,100,3109107.709008418,61152.15143742239,50000,8.078889407504683e-06,31908.031907063818
11585,100,148,100,150122.00012100025,61152.15143742239,50000,8.078889407504683e-06,31908.031907063818
11586,1,158,100,3380025.47992596,73029.93176871933,50000,7.1089724362670835e-06,1681.0016800033602
11587,100,158,100,227512.02751105503,73029.93176871933,50000,7.1089724362670835e-06,1681.0016800033602
11588,1,135,100,2560183.81008462,36979.23583333176,50000,1.439137027863674e-05,242.00024100048202
11589,100,135,100,173456.0234550469,36979.23583333176,50000,1.439137027863674e-05,242.00024100048202
11590,1,144,100,2882207.6821083645,45029.34849956458,50000,1.2215373124168824e-05,224.00022300044603
11591,100,144,100,300159.00015800033,45029.34849956458,50000,1.2215373124168824e-05,224.00022300044603
11592,1,148,100,3246684.8465856933,54791.93980057807,50000,9.871420138019324e-06,11924.011923023847
11593,100,148,100,237621.03762007525,54791.93980057807,50000,9.871420138019324e-06,11924.011923023847
11594,1,144,100,2841917.6418182836,53357.023884485185,50000,9.088104176088757e-06,10865.01086402173
11595,100,144,100,225827.02582605166,53357.023884485185,50000,9.088104176088757e-06,10865.01086402173
11596,1,139,100,2511320.5612211227,49144.44597224946,50000,9.028284722398528e-06,413.00041200082404
11597,100,139,100,200064.00006300013,49144.44597224946,50000,9.028284722398528e-06,413.00041200082404
11598,1,142,100,2878315.7782165566,50335.80026258944,50000,9.837521943854621e-06,20364.020363040727
11599,100,142,100,150120.00011900024,50335.80026258944,50000,9.837521943854621e-06,20364.020363040727
11600,1,150,100,3110056.60995722,59032.84456625243,50000,8.703417022040914e-06,278.00027700055404
11601,100,150,100,250040.00003900006,59032.84456625243,50000,8.703417022040914e-06,278.00027700055404
11602,1,139,100,2542857.5927581857,40982.99122319672,50000,1.2366120153112925e-05,309.00030800061603
11603,100,139,100,150035.00003400006,40982.99122319672,50000,1.2366120153112925e-05,309.00030800061603
11604,1,134,100,2486966.7868675734,38926.376978459535,50000,1.2458010421313057e-05,269.00026800053604
11605,100,134,100,200269.00026800053,38926.376978459535,50000,1.2458010421313057e-05,269.00026800053604
11606,1,131,100,2307868.7577695157,35098.028641017016,50000,1.3537277548017354e-05,281.00028000056005
11607,100,131,100,134993.03499207,35098.028641017016,50000,1.3537277548017354e-05,281.00028000056005
11608,1,141,100,2897534.847435695,38025.0696909162,50000,1.6639610531536745e-05,25218.025217050435
11609,100,141,100,150037.00003600007,38025.0696909162,50000,1.6639610531536745e-05,25218.025217050435
11610,1,150,100,2995078.49497899,51217.88633094131,50000,1.0666428979576317e-05,281.00028000056005
11611,100,150,100,150166.00016500033,51217.88633094131,50000,1.0666428979576317e-05,281.00028000056005
11612,1,147,100,2918409.568310137,45334.02295050872,50000,1.2547748838294276e-05,28176.02817505635
11613,100,147,100,150330.00032900067,45334.02295050872,50000,1.2547748838294276e-05,28176.02817505635
11614,1,141,100,2695498.645399291,48353.806934444874,50000,9.945691352588302e-06,1960.0019590039183
11615,100,141,100,250257.00025600052,48353.806934444874,50000,9.945691352588302e-06,1960.0019590039183
11616,1,157,100,3572040.7219414436,47608.172453263345,50000,1.4606237540691598e-05,36633.036632073265
11617,100,157,100,300134.00013300026,47608.172453263345,50000,1.4606237540691598e-05,36633.036632073265
11618,1,142,100,2643315.5432160865,52863.1670664626,50000,8.636192648702192e-06,286.00028500057005
11619,100,142,100,150033.00003200007,52863.1670664626,50000,8.636192648702192e-06,286.00028500057005
11620,1,149,100,3027083.5769841545,52359.7331446865,50000,1.0262818935025967e-05,5264.0052630105265
11621,100,149,100,150086.00008500018,52359.7331446865,50000,1.0262818935025967e-05,5264.0052630105265
11622,1,148,100,3038218.638119276,58061.76381854174,50000,8.640984784827587e-06,245.000244000488
11623,100,148,100,300282.00028100057,58061.76381854174,50000,8.640984784827587e-06,245.000244000488
11624,1,145,100,2802730.5526311053,65073.246161626135,50000,6.784372881915503e-06,21241.021240042483
11625,100,145,100,200164.00016300034,65073.246161626135,50000,6.784372881915503e-06,21241.021240042483
11626,1,141,100,2619151.5690521384,47384.832789988366,50000,1.009327700880204e-05,431.00043000086004
11627,100,141,100,279251.0292500585,47384.832789988366,50000,1.009327700880204e-05,431.00043000086004
11628,1,148,100,2981547.581448163,47486.62388640139,50000,1.1862182923546054e-05,230.00022900045803
11629,100,148,100,250284.00028300055,47486.62388640139,50000,1.1862182923546054e-05,230.00022900045803
11630,1,135,100,2412438.6623393246,38560.09524702846,50000,1.2530546805853684e-05,362.000361000722
11631,100,135,100,150011.00001000002,38560.09524702846,50000,1.2530546805853684e-05,362.000361000722
11632,1,151,100,3228057.677958356,52578.592620000185,50000,1.082501514060109e-05,25079.02507805016
11633,100,151,100,288198.0381970764,52578.592620000185,50000,1.082501514060109e-05,25079.02507805016
11634,1,144,100,2911409.711310423,51274.731766754696,50000,9.838664543294574e-06,374.00037300074604
11635,100,144,100,200183.00018200037,51274.731766754696,50000,9.838664543294574e-06,374.00037300074604
11636,1,145,100,2941042.6909433817,39448.676039057966,50000,1.6192785781994834e-05,27633.027632055266
11637,100,145,100,152412.00241100483,39448.676039057966,50000,1.6192785781994834e-05,27633.027632055266
11638,1,142,100,2745862.6457632915,34309.53078816484,50000,1.9754566201384203e-05,43316.04331508664
11639,100,142,100,150041.00004000007,34309.53078816484,50000,1.9754566201384203e-05,43316.04331508664
11640,1,146,100,3023724.723625447,47748.15952270624,50000,1.1652925517125888e-05,493.000492000984
11641,100,146,100,291013.041012082,47748.15952270624,50000,1.1652925517125888e-05,493.000492000984
11642,1,147,100,2856264.5061650123,76639.7378271622,50000,5.588733239263146e-06,30633.030632061265
11643,100,147,100,200102.00010100022,76639.7378271622,50000,5.588733239263146e-06,30633.030632061265
11644,1,142,100,2700369.6002702005,47199.28524155766,50000,1.0494939067431964e-05,459.00045800091607
11645,100,142,100,187991.037990076,47199.28524155766,50000,1.0494939067431964e-05,459.00045800091607
11646,1,144,100,3055796.8556977115,49059.295762784786,50000,1.0976012653856632e-05,41001.041000082005
11647,100,144,100,150039.0000380001,49059.295762784786,50000,1.0976012653856632e-05,41001.041000082005
11648,1,145,100,2894617.6445182892,47730.56576855065,50000,1.117647446763932e-05,266.00026500053
11649,100,145,100,150058.0000570001,47730.56576855065,50000,1.117647446763932e-05,266.00026500053
11650,1,147,100,3084088.733989468,38680.987280304966,50000,1.8062914618202102e-05,30226.030225060455
11651,100,147,100,200044.0000430001,38680.987280304966,50000,1.8062914618202102e-05,30226.030225060455
11652,1,138,100,2491290.591191183,42178.68834759537,50000,1.1413576217979324e-05,20883.020882041765
11653,100,138,100,200084.00008300017,42178.68834759537,50000,1.1413576217979324e-05,20883.020882041765
11654,1,133,100,2439500.7894015787,36249.18059496929,50000,1.385599705113744e-05,13963.013962027926
11655,100,133,100,150041.00004000007,36249.18059496929,50000,1.385599705113744e-05,13963.013962027926
11656,1,151,100,3155303.6052042106,68293.89348606097,50000,7.125816748927003e-06,462.00046100092203
11657,100,151,100,234177.03417606835,68293.89348606097,50000,7.125816748927003e-06,462.00046100092203
11658,1,133,100,2040071.3899717801,37518.51193370824,50000,1.1186855171005311e-05,16470.01646903294
11659,100,133,100,150076.00007500016,37518.51193370824,50000,1.1186855171005311e-05,16470.01646903294
11660,1,132,100,2275370.6752713504,34978.497126188435,50000,1.3664755200738864e-05,2446.0024450048904
11661,100,132,100,200050.0000490001,34978.497126188435,50000,1.3664755200738864e-05,2446.0024450048904
11662,1,150,100,3127031.6269322536,56968.282275873746,50000,9.228138703920171e-06,257.000256000512
11663,100,150,100,241400.0413990828,56968.282275873746,50000,9.228138703920171e-06,257.000256000512
11664,1,132,100,2242260.6421612846,34914.89883943589,50000,1.3522044709457824e-05,264.00026300052605
11665,100,132,100,127048.0270470541,34914.89883943589,50000,1.3522044709457824e-05,264.00026300052605
11666,1,145,100,2638391.3882917766,57640.583937605006,50000,7.867829854162204e-06,271.00027000054
11667,100,145,100,300234.0002330005,57640.583937605006,50000,7.867829854162204e-06,271.00027000054
11668,1,140,100,2508371.508272017,43233.105287737,50000,1.1285843455059156e-05,301.0003000006
11669,100,140,100,214113.01411202824,43233.105287737,50000,1.1285843455059156e-05,301.0003000006
11670,1,146,100,3079683.7795845596,45738.147842363935,50000,1.2784575601547894e-05,203.00020200040402
11671,100,146,100,200199.0001980004,45738.147842363935,50000,1.2784575601547894e-05,203.00020200040402
11672,1,136,100,2763747.963648927,36541.5069498118,50000,1.6319891772599634e-05,15426.015425030851
11673,100,136,100,232714.03271306542,36541.5069498118,50000,1.6319891772599634e-05,15426.015425030851
11674,1,140,100,2649175.6490762983,45489.62481503643,50000,1.0754504223220608e-05,434.00043300086605
11675,100,140,100,221361.02136004274,45489.62481503643,50000,1.0754504223220608e-05,434.00043300086605
11676,1,126,100,2073065.7729665465,28242.886520884324,50000,1.7502077529159683e-05,14875.01487402975
11677,100,126,100,148672.04867109735,28242.886520884324,50000,1.7502077529159683e-05,14875.01487402975
11678,1,151,100,3410812.8607137213,56414.99703648256,50000,9.98462819151982e-06,233.00023200046402
11679,100,151,100,200134.00013300026,56414.99703648256,50000,9.98462819151982e-06,233.00023200046402
11680,1,146,100,2942261.6421622843,57100.90906283504,50000,8.527249346450026e-06,10665.010664021329
11681,100,146,100,300060.0000590001,57100.90906283504,50000,8.527249346450026e-06,10665.010664021329
11682,1,141,100,2740397.6902983803,44625.161453982124,50000,1.1543605022183852e-05,8000.007999015998
11683,100,141,100,350063.0000620001,44625.161453982124,50000,1.1543605022183852e-05,8000.007999015998
11684,1,156,100,3614963.81486463,67496.15051651794,50000,8.09899790921435e-06,266.00026500053
11685,100,156,100,217689.01768803538,67496.15051651794,50000,8.09899790921435e-06,266.00026500053
11686,1,145,100,3015660.7655615313,43063.239914223224,50000,1.3938322517714908e-05,34965.03496406993
11687,100,145,100,300159.00015800033,43063.239914223224,50000,1.3938322517714908e-05,34965.03496406993
11688,1,152,100,3392451.792352585,49731.13846296472,50000,1.2479956308118091e-05,22742.022741045483
11689,100,152,100,176870.02686905375,49731.13846296472,50000,1.2479956308118091e-05,22742.022741045483
11690,1,151,100,3192033.641934284,49857.39013662032,50000,1.1760820148897046e-05,231.00023000046002
11691,100,151,100,410505.010504021,49857.39013662032,50000,1.1760820148897046e-05,231.00023000046002
11692,1,136,100,2509597.709498419,39686.125695827184,50000,1.2466602555545309e-05,237.00023600047203
11693,100,136,100,200009.000008,39686.125695827184,50000,1.2466602555545309e-05,237.00023600047203
11694,1,141,100,2980172.93007386,36935.1480126607,50000,1.8404773529088244e-05,10498.010497020996
11695,100,141,100,150157.00015600031,36935.1480126607,50000,1.8404773529088244e-05,10498.010497020996
11696,1,137,100,2469621.619522239,41224.44959252049,50000,1.1642073665721094e-05,292.000291000582
11697,100,137,100,150168.00016700034,41224.44959252049,50000,1.1642073665721094e-05,292.000291000582
11698,1,133,100,2413305.7632065266,33700.902709552574,50000,1.5950394873889105e-05,249.00024800049601
11699,100,133,100,175901.0259000518,33700.902709552574,50000,1.5950394873889105e-05,249.00024800049601
11700,1,154,100,3366557.666458333,55424.90714237254,50000,1.0447141459010082e-05,253.00025200050402
11701,100,154,100,350003.000002,55424.90714237254,50000,1.0447141459010082e-05,253.00025200050402
11702,1,133,100,2112915.462815926,42649.20675897921,50000,9.271149857195922e-06,4878.004877009755
11703,100,133,100,273801.0238000476,42649.20675897921,50000,9.271149857195922e-06,4878.004877009755
11704,1,154,100,3373367.673268347,53926.54439256163,50000,1.095041453668472e-05,26767.026766053536
11705,100,154,100,200093.00009200018,53926.54439256163,50000,1.095041453668472e-05,26767.026766053536
11706,1,141,100,2764920.71482143,40282.189655739014,50000,1.4065816917032947e-05,25454.02545305091
11707,100,141,100,239412.03941107882,40282.189655739014,50000,1.4065816917032947e-05,25454.02545305091
11708,1,138,100,2558030.657931316,37374.25521186606,50000,1.4617540357915925e-05,11672.011671023343
11709,100,138,100,250103.0001020002,37374.25521186606,50000,1.4617540357915925e-05,11672.011671023343
11710,1,126,100,1768308.4682089365,23061.109678056215,50000,2.2859326274963423e-05,37512.037511075025
11711,100,126,100,150080.00007900016,23061.109678056215,50000,2.2859326274963423e-05,37512.037511075025
11712,1,144,100,2824578.624479249,48106.59200350199,50000,1.0724460134901146e-05,351.00035000070005
11713,100,144,100,238749.0387480775,48106.59200350199,50000,1.0724460134901146e-05,351.00035000070005
11714,1,138,100,2585246.68514737,45326.88827881738,50000,1.0354607435892304e-05,2145.0021440042883
11715,100,138,100,200027.00002600005,45326.88827881738,50000,1.0354607435892304e-05,2145.0021440042883
11716,1,136,100,2563633.7635345273,42438.03051934873,50000,1.1222160670167687e-05,305.000304000608
11717,100,136,100,200027.00002600005,42438.03051934873,50000,1.1222160670167687e-05,305.000304000608
11718,1,136,100,2296039.495939992,35850.449679325975,50000,1.3955534856899585e-05,291.00029000058004
11719,100,136,100,350081.00008000014,35850.449679325975,50000,1.3955534856899585e-05,291.00029000058004
11720,1,134,100,2435923.735824472,36062.39102088387,50000,1.4187731540620658e-05,247.000246000492
11721,100,134,100,216780.01677903355,36062.39102088387,50000,1.4187731540620658e-05,247.000246000492
11722,1,151,100,3371849.8217506437,50325.15806303294,50000,1.2064583715753726e-05,16126.01612503225
11723,100,151,100,250083.00008200016,50325.15806303294,50000,1.2064583715753726e-05,16126.01612503225
11724,1,152,100,3310083.70998442,61062.981673297974,50000,8.708045113712444e-06,506.00050500101
11725,100,152,100,224000.023999048,61062.981673297974,50000,8.708045113712444e-06,506.00050500101
11726,1,145,100,2827279.5771801546,53207.121831505254,50000,9.206684377512241e-06,505.00050400100804
11727,100,145,100,350141.00014000025,53207.121831505254,50000,9.206684377512241e-06,505.00050400100804
11728,1,150,100,3346412.8463136926,50567.82405192771,50000,1.1795900456197387e-05,211.00021000042003
11729,100,150,100,200540.00053900108,50567.82405192771,50000,1.1795900456197387e-05,211.00021000042003
11730,1,142,100,2761763.6616643234,48163.61537528264,50000,1.0300505673222589e-05,321.00032000064004
11731,100,142,100,200153.0001520003,48163.61537528264,50000,1.0300505673222589e-05,321.00032000064004
11732,1,140,100,2855560.855461711,42008.45598648094,50000,1.3220417821199843e-05,210.000209000418
11733,100,140,100,150097.00009600018,42008.45598648094,50000,1.3220417821199843e-05,210.000209000418
11734,1,150,100,3232505.732406465,57620.2762103169,50000,9.241229109335248e-06,294.00029300058605
11735,100,150,100,200088.00008700017,57620.2762103169,50000,9.241229109335248e-06,294.00029300058605
11736,1,144,100,2970937.770838542,44962.37447661305,50000,1.2558352980098425e-05,31448.0314470629
11737,100,144,100,250096.0000950002,44962.37447661305,50000,1.2558352980098425e-05,31448.0314470629
11738,1,149,100,2961892.5117930234,66099.22873793509,50000,7.114965058742968e-06,1186.0011850023702
11739,100,149,100,200092.00009100017,66099.22873793509,50000,7.114965058742968e-06,1186.0011850023702
11740,1,132,100,2377227.777128554,35283.90938467228,50000,1.4033559651469733e-05,391.00039000078004
11741,100,132,100,167894.01789303578,35283.90938467228,50000,1.4033559651469733e-05,391.00039000078004
11742,1,141,100,2539989.48988998,48525.846141362024,50000,9.53010799311949e-06,10116.010115020232
11743,100,141,100,210422.01042102085,48525.846141362024,50000,9.53010799311949e-06,10116.010115020232
11744,1,152,100,3496401.8963027927,58775.43127043929,50000,9.563282309929856e-06,282.00028100056204
11745,100,152,100,200003.00000200002,58775.43127043929,50000,9.563282309929856e-06,282.00028100056204
11746,1,136,100,2414776.6146772294,38446.191814883285,50000,1.2793606734960236e-05,419.000418000836
11747,100,136,100,117123.01712203425,38446.191814883285,50000,1.2793606734960236e-05,419.000418000836
11748,1,132,100,2145044.54494509,39066.850159356225,50000,1.0624947187884697e-05,6246.006245012491
11749,100,132,100,150115.00011400023,39066.850159356225,50000,1.0624947187884697e-05,6246.006245012491
11750,1,149,100,3514969.0648701303,49020.47453447131,50000,1.2931893436345421e-05,210.000209000418
11751,100,149,100,216938.01693703388,49020.47453447131,50000,1.2931893436345421e-05,210.000209000418
11752,1,133,100,2166833.5167340334,40760.85907830644,50000,1.0140240320468376e-05,8514.008513017026
11753,100,133,100,200149.00014800028,40760.85907830644,50000,1.0140240320468376e-05,8514.008513017026
11754,1,140,100,2576923.576824154,45386.017698414915,50000,1.0590082295237714e-05,461.00046000092004
11755,100,140,100,105054.0050530101,45386.017698414915,50000,1.0590082295237714e-05,461.00046000092004
11756,1,146,100,2933569.633470267,54805.42801697424,50000,9.076517864632757e-06,10886.010885021771
11757,100,146,100,200064.00006300013,54805.42801697424,50000,9.076517864632757e-06,10886.010885021771
11758,1,138,100,2558725.6586263175,46981.48188683205,50000,9.682222225883858e-06,34862.034861069726
11759,100,138,100,300077.0000760002,46981.48188683205,50000,9.682222225883858e-06,34862.034861069726
11760,1,147,100,3097873.7477744957,36531.826233239626,50000,2.068384571133647e-05,40600.0405990812
11761,100,147,100,250401.0004000008,36531.826233239626,50000,2.068384571133647e-05,40600.0405990812
11762,1,150,100,3138593.638494277,67186.4782673842,50000,7.2052566192315396e-06,284.000283000566
11763,100,150,100,200162.00016100032,67186.4782673842,50000,7.2052566192315396e-06,284.000283000566
11764,1,146,100,3015712.7156134313,54564.187897863274,50000,9.291692807995697e-06,343.00034200068404
11765,100,146,100,165430.01542903087,54564.187897863274,50000,9.291692807995697e-06,343.00034200068404
11766,1,165,100,3820153.57005414,64794.70313703777,50000,9.460087417918567e-06,2657.0026560053125
11767,100,165,100,264698.0146970294,64794.70313703777,50000,9.460087417918567e-06,2657.0026560053125
11768,1,134,100,2076911.3768117537,50403.22806785176,50000,7.2694289201384485e-06,12943.012942025885
11769,100,134,100,199180.04917909837,50403.22806785176,50000,7.2694289201384485e-06,12943.012942025885
11770,1,131,100,2278926.728827458,34986.77379899046,50000,1.3452872148104542e-05,327.000326000652
11771,100,131,100,250028.00002700006,34986.77379899046,50000,1.3452872148104542e-05,327.000326000652
11772,1,149,100,3459573.009474019,49186.94389665747,50000,1.26638494354612e-05,12810.012809025618
11773,100,149,100,250139.00013800026,49186.94389665747,50000,1.26638494354612e-05,12810.012809025618
11774,1,142,100,2887839.7877405756,43712.67821919168,50000,1.2653039570340537e-05,319.000318000636
